"","name","n_nbinom","q_nbinom","pvalue_nbinom","n_binomlog","q_binomlog","p_binomlog","pvalue_binomlog","p1_doublenbinom","size1_doublenbinom","p2_doublenbinom","size2_doublenbinom","pvalue_doublenbinom","freq","class"
"result.889","society",0.514674841293428,0.567738963924408,0.706632154649611,245,0.447348952969875,0.00118459800976465,0.649399319892391,0.999999955851659,1.17224887337303,0.658568337569738,0.76190916073544,0.688195416161216,40,"all"
"result.890","station",0.651935337860755,0.624287121720113,0.802043515718647,415,0.358472591381604,0.00074414186526725,0.871858137980881,0.999762845767061,1.03571924260411,0.62430680141472,0.651343935394474,0.803429303085223,40,"all"
"result.891","superior",0.63933085569181,0.619907026099314,0.786138961300162,2,0.445144066919167,0.142752881641437,0.944609260224905,0.929918572628278,0.484781477840725,0.594698866869402,0.521633905353843,0.830435505190466,40,"all"
"result.892","thin",1.17133402490944,0.749202923451663,0.624043855928943,233,0.236360314692554,0.00145927727341995,0.565810872682183,0.999996621255981,0.492109021081736,0.749573520284842,1.17382757139398,0.622862785817855,40,"all"
"result.893","what's",0.843449615956924,0.682713811089425,0.910132710093528,182,0.290768463305113,0.00178806059507458,0.933884732115605,0.999998829781194,1.16035942494396,0.682487554172704,0.843064398303688,0.90845410204432,40,"all"
"result.894","concerning",0.611894759065569,0.615441231329081,0.769544820014462,250,0.351584936591294,0.00119691532824958,0.63253319342377,0.999999991851542,1.22068419011896,0.657912461915083,0.75210385152205,0.573078181397895,39,"all"
"result.895","danger",1.02887556932499,0.728995447610678,0.577007262117423,325,0.251918838742566,0.000997700782027027,0.498035545626018,0.999998860644584,0.371505624236005,0.728707771259208,1.02704781604989,0.577746360986405,39,"all"
"result.896","except",1.6720675378815,0.813924625937322,0.579503898448638,461,0.189536126349929,0.000745494726919692,0.569803844852722,0.956152376794889,2.70830089512825,0.742698902458365,0.739287072806144,0.592287944676471,39,"all"
"result.897","fashion",13.0225736573755,0.971489743956612,0.9900805590396,368,0.0281243921121127,0.00102010424680681,0.989144934954766,0.971719000291682,11.5873362102683,0.9721162790524,1.56832958331851,0.990468712890455,39,"all"
"result.898","indifferent",0.837113091076666,0.686470873624898,0.365203705026871,413,0.329027718951989,0.00075887696885299,0.325934265344207,0.925301638840358,1.96460471304349,0.526991037242974,0.249473337283309,0.439850977396424,39,"all"
"result.899","jill",0.0466065554118223,0.108626385952301,0.993289411767879,143,0.851243588423474,0.000728613224867622,0.9745739723712,0.989993828268436,0.325306551048882,0.104884045533599,0.0444151582912855,0.994165680718629,39,"all"
"result.900","justice",0.143801399302208,0.273163569707278,0.0783999050253747,360,0.63250561753539,0.000534434313759184,0.0225812936782919,0.999999994280238,1.33036940351817,0.273137195384191,0.143733294303885,0.0783607267958664,39,"nbinom+doublenbinom"
"result.901","kept",1.55369571179255,0.802598441171809,0.541703973279775,248,0.222313752091748,0.00136495294676086,0.462857913216439,0.91214377468908,2.9380158885634,0.494963639184574,0.0981414001103508,0.606311104216599,39,"all"
"result.902","kraut",0.055415483331934,0.126630216694659,0.990700442272075,515,0.842813902846002,0.000223962795398501,0.971402014752519,0.942059721581245,1.87309357533541e-06,0.126591255725184,0.0553945363694762,0.99130405663485,39,"all"
"result.903","lunch",0.185147138674892,0.32608131475775,0.894598493525189,80,0.618623571005384,0.00263517090540718,0.648578141267911,0.999999954656141,1.47991484413526,0.326158520565771,0.185070431305457,0.894406783379588,39,"all"
"result.904","nephew",0.304528312977106,0.443290089493368,0.325302247337513,324,0.487729450456724,0.000782010834888379,0.171766705172158,0.999995256370175,17.6095931397873,0.446599869083546,0.309998986810403,0.31841898229945,39,"all"
"result.905","oberwaltzer",0.0654935424395602,0.146381993520662,0.984921931929672,671,0.794851707604618,0.000190247147428042,0.706625565544148,0.999995314687125,0.00778534842802603,0.146158172036588,0.0654673420992468,0.98382742874178,39,"all"
"result.906","permit",0.837113091076666,0.686470873624898,0.365203705026871,413,0.329027718951989,0.00075887696885299,0.325934265344207,0.925301638840358,1.96460471304349,0.526991037242974,0.249473337283309,0.439850977396424,39,"all"
"result.907","ready",0.773413675467524,0.669129888862598,0.685157037611221,159,0.305814026217969,0.00196892023799781,0.582459583782929,0.999715898303679,0.545122191879545,0.669117396079783,0.772808122865859,0.684428194504711,39,"all"
"result.908","says",0.299796599918248,0.439509020897656,0.334167946097302,506,0.525066535605852,0.000492689000905744,0.244599182775385,0.99999999645788,12.6935399552655,0.439284628083882,0.299403832823016,0.334525747570612,39,"all"
"result.909","steps",0.577652995422618,0.601764628087069,0.847342607927015,426,0.391794831056756,0.000690023202707061,0.875786080493981,0.96219186397839,1.29836530273603,0.556966436763004,0.416602547607211,0.927377322055231,39,"all"
"result.910","twelve",0.656722828147951,0.631978217552666,0.303314540749597,1,0.506811323047909,0.264369013071902,0.482848488961177,0.977730155002714,7.09521578726242,0.408893830621469,0.15434431757392,0.475020082830406,39,"all"
"result.911","wonder",4.32980591370142,0.918884123554744,0.78134436573988,445,0.0741168605598861,0.000831533143285895,0.751531692404829,0.9179917866156,4.2792616913834,0.999200677888722,0.0436780846525794,0.785171610522,39,"all"
"result.912","ago",46.6697738445715,0.99209259727084,0.746059227570854,2,0.154048591416369,0.171085656922612,0.889202887439348,0.879987047012317,2.69027131356718,0.0558236347021346,3.1649687233735e-10,0.335512583572158,38,"all"
"result.913","clearly",0.843459936113368,0.693739442185973,0.895675502843527,666,0.294523196776338,0.000464961502741018,0.844677019081458,0.999999682877872,0.924834140277495,0.693436962718979,0.842635217752796,0.897137662922838,38,"all"
"result.914","considered",0.642258554389113,0.633043083372258,0.148532003103255,1,0.595126276756546,0.259216285520042,0.0821279344403968,0.937968047390417,4.09812887309403,0.14901750095743,0.0177159938625528,0.638017881485507,38,"all"
"result.915","distance",0.379471371841122,0.504601474026413,0.102795111408366,1,0.631213047857718,0.233084550185679,0.104522990163658,0.936782151845491,2.59861622382296,0.221771620274491,0.0570713592770453,0.385535179512308,38,"all"
"result.916","drew",39.0789502208827,0.990569591878128,0.861877133974248,5,0.0173305739532238,0.0737473483051324,0.922448939654653,0.863727330752342,2.36127711020937,0.891615550382794,7.26121916312599e-07,0.501031187809052,38,"all"
"result.917","fall",0.560769339604265,0.600742586135163,0.302768761196074,1,0.572679168710587,0.251813401038919,0.294127967706662,0.968672235265348,7.0435829065949,0.243284146970271,0.0453399141338553,0.898377576914768,38,"all"
"result.918","fifty",0.204806521053599,0.35466646194627,0.0804967037679571,185,0.702955304972557,0.00113034856864482,0.0358744324195945,0.929978638335826,1.76202048380645,0.152655790147486,0.0435926662170136,0.518215217377063,38,"nbinom+doublenbinom"
"result.919","forth",0.609971678316144,0.620718122129464,0.613257204564488,445,0.405091903096866,0.000647797103294502,0.522160539113956,0.960013757676265,3.59440305313389,0.448102960883848,0.179363633572774,0.88697280994174,38,"all"
"result.920","green",0.544559826531369,0.594814034502871,0.949651078656763,447,0.365334359064454,0.000642452417300824,0.854378109656736,0.987341233389336,0.827688313693979,0.582011859739559,0.503797823561343,0.949723591275695,38,"all"
"result.921","knowing",3.21722979438016,0.896195303038958,0.749950463714666,360,0.0926982756182972,0.000984513579258646,0.700706219340994,0.883904353711473,2.83559669388129,0.906128848157389,1.7642375237843e-05,0.798450533789536,38,"all"
"result.922","lived",46.6697738445715,0.99209259727084,0.746059227570854,2,0.154048591416369,0.171085656922612,0.889202887439348,0.879987047012317,2.69027131356718,0.0558236347021346,3.1649687233735e-10,0.335512583572158,38,"all"
"result.923","mustn't",0.43984941561019,0.541539359019685,0.87199758254865,204,0.405414875883842,0.00134379802029074,0.871318868443976,0.999251881146663,8.73181868172771,0.535217106686474,0.421693898295135,0.885597113663311,38,"all"
"result.924","notice",0.558365591148595,0.599692678650354,0.0136644403744107,452,0.634204556306753,0.000611490405527277,0.000156961021779423,0.955029490727341,5.61086613948371,0.0818800375493701,0.0096459354848312,0.660241983646922,38,"doublenbinom"
"result.925","noting",1.64940416769622,0.815791248488353,0.967989427510762,336,0.1718452861852,0.00100454468699231,0.910548497218374,0.815967099593338,0.802757977779947,0.815368506907678,0.84564724149358,0.968290658228104,38,"all"
"result.926","passing",2.4075463653976,0.866029482153434,0.783907438184622,289,0.134240579995212,0.00119788377970776,0.787067735497932,0.866307526248585,1.43326214373417,0.865620831539804,0.974926066862663,0.783680322380793,38,"all"
"result.927","pleasure",0.703725461592342,0.653947154922921,0.613168241501051,656,0.294523196776338,0.000464961502741018,0.431208510020589,0.999993567191453,0.972492624284298,0.653804898464233,0.703656503219789,0.613901757659605,38,"all"
"result.928","previously",4.00451086461544,0.914840073138475,0.551124458624603,1,0.321131930119315,0.304518313005291,0.88654205564073,0.914778485112274,3.99745892290278,0.874199973723544,0.00153935477117881,0.551046692174179,38,"all"
"result.929","realizing",0.446488419757308,0.545115380154864,0.773268068409955,154,0.405620708955875,0.00178754511332025,0.573739167188257,0.999999975401546,4.4907042870943,0.545212310163819,0.446682447275249,0.772883774961145,38,"all"
"result.930","scene",0.937540611926297,0.715584402884366,0.507307371401715,390,0.238155458851884,0.000819892971134691,0.358097684941666,0.999999584055684,0.858912332265548,0.715506275283587,0.936611672607888,0.507206281050827,38,"all"
"result.931","sensing",12.7790504796633,0.97168503706831,0.143829175061137,1,0.299507261494759,0.315589512122657,0.274939342138036,0.874269957244098,2.54310422634161,0.999999969950946,3.73037362837636e-06,0.0470367859328427,38,"nbinom+binomlog"
"result.932","suggestion",0.976693642965031,0.723899792804797,0.477473676431203,675,0.294523196776338,0.000464961502741018,0.421622028956828,0.967612357089108,5.42659909184412,0.52683847742303,0.211481180352547,0.626646166589151,38,"all"
"result.933","third",0.762857429882684,0.672006567420776,0.688428255383761,1,0.487286141358797,0.26399847721591,0.893825280345104,0.942844473370758,3.58004500586683,0.415057380487304,0.110183475188372,0.939154687579642,38,"all"
"result.934","attempting",0.821501699331673,0.693609470757627,0.466871420983886,349,0.254275359286293,0.000877624176991481,0.308802409705137,0.999999472100806,1.42464949092811,0.693482369101019,0.820410217428188,0.466858089407487,37,"all"
"result.935","christmas",0.0912838288592864,0.201066980321821,0.174091729883164,1,0.78181434701577,0.137817046558162,0.333915488403934,0.86385047529996,0.330808553651274,0.129761532800034,0.0480696071230198,0.484517025101299,37,"all"
"result.936","direct",13.091252890973,0.973054537150415,0.783932311315251,375,0.0163304050649753,0.000960284964448378,0.830336897889342,0.876794793811815,2.57945428776473,0.999998357619638,1.54698034877957e-06,0.41917332047577,37,"all"
"result.937","eh",0.276903225315323,0.433116905114441,0.77429872229057,186,0.535459206700592,0.00126052054206467,0.643659012629944,0.999999979516908,1.88973986642375,0.432404807795631,0.276386589344344,0.777413720638906,37,"all"
"result.938","escape",1.16357775600147,0.76228985850723,0.352175696506444,472,0.18871155366909,0.000681255053320904,0.22680067202452,0.999999726702787,0.391815096020016,0.762492135450974,1.16458197320304,0.351478174363275,37,"all"
"result.939","everybody",0.416994004385871,0.534846698023904,0.197835814414767,182,0.418692665685821,0.00144942175369143,0.12020756248962,0.999768988234141,8.75499883717609e-06,0.643854098031642,0.682705771707043,0.0657003540461447,37,"all"
"result.940","governor",0.032889155817782,0.082956406059696,0.994549580529975,60,0.909266920248574,0.00136628157575377,0.990217030666514,0.99811006007152,1.87212336941246e-05,0.0832435455452035,0.0329319215918096,0.994750572227176,37,"all"
"result.941","guilt",0.150409260246489,0.293067544218428,0.354177887447987,112,0.643156287627366,0.0016752837382629,0.197897964842336,0.999999978589884,1.26410393738227,0.293153271064603,0.15042688388605,0.353875259652378,37,"all"
"result.942","immediate",1.79828089018699,0.832156507392302,0.769011503334485,480,0.188711913790198,0.000681746816980966,0.687569541951856,0.957636683523354,6.37488244463393,0.47866814933905,0.0739590855035447,0.925991164248198,37,"all"
"result.943","intensely",1.31798352655907,0.784219735307157,0.968544350790467,481,0.222780956056278,0.000646282246914898,0.86319276091815,0.897384528704272,1.96363797178105,0.632036025850395,0.237362985471675,0.884330190365327,37,"all"
"result.944","intimate",1.63322061073561,0.818259597625241,0.517706889591233,478,0.151499735852654,0.000694287480523498,0.413815925287391,0.817988210984067,0.82619236718094,0.81793558802713,0.803824816422909,0.518740677776515,37,"all"
"result.945","jail",0.108420411153319,0.230225178218849,0.896211111996685,27,0.750085945364449,0.00589944896713343,0.794099239685376,0.999999901944406,1.37665517745801,0.230266149694274,0.108503674910295,0.896112685193761,37,"all"
"result.946","mouth",0.709429301244254,0.661753703561904,0.773268036553195,792,0.334476533301888,0.000370135443622311,0.789461085582818,0.959468045986355,1.49601187138426,0.607695871207097,0.46399059376268,0.838106442677595,37,"all"
"result.947","move",0.294368472986723,0.447769061366396,0.110610283054533,439,0.604746934145181,0.000532574760380381,0.0594037365254557,0.809469914117374,0.58699164679286,0.247492389333375,0.0742259605285727,0.220089507289748,37,"all"
"result.948","noted",1.05180601100988,0.743393520443069,0.687300093840345,219,0.22332716057538,0.00144135758949151,0.554759755222941,0.999999365419402,0.528904009146611,0.743704847332308,1.05235952490803,0.685540818888439,37,"all"
"result.949","particularly",3.13498650493653,0.896320459732369,0.587490344029776,1,0.326855031559748,0.294930089128793,0.912535455283036,0.85506458194886,2.13740061223092,0.999989618205883,8.26125603388179e-09,0.44931288281106,37,"all"
"result.950","pleasant",0.725724183279127,0.666716941379675,0.790976471304495,169,0.310435530347911,0.0017544954438087,0.880378797028621,0.992493947404989,1.16802661767429,0.659840369252435,0.686427089249124,0.800940648997835,37,"all"
"result.951","red",0.424328872062984,0.539024592774897,0.307620289754158,1,0.596282591608139,0.233528066678639,0.336811982546884,0.927648458447685,2.29167160789243,0.275378245195907,0.0704807805423855,0.73799463909877,37,"all"
